strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
HA067799	west nile	HA067799	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067799	?	?	?
HA067828	west nile	HA067828	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067828	?	?	?
HA067847	west nile	HA067847	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067847	?	?	?
HA067856	west nile	HA067856	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067856	?	?	?
HA067861	west nile	HA067861	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067861	?	?	?
HA067869	west nile	HA067869	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067869	?	?	?
HA067872	west nile	HA067872	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067872	?	?	?
HA067873	west nile	HA067873	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067873	?	?	?
HA067878	west nile	HA067878	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067878	?	?	?
HA067908	west nile	HA067908	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067908	?	?	?
HA067911	west nile	HA067911	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067911	?	?	?
HA067938	west nile	HA067938	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067938	?	?	?
HA067941	west nile	HA067941	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067941	?	?	?
HA067953	west nile	HA067953	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067953	?	?	?
HA067956	west nile	HA067956	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067956	?	?	?
HA067968	west nile	HA067968	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067968	?	?	?
HA067977	west nile	HA067977	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067977	?	?	?
HA067980	west nile	HA067980	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067980	?	?	?
HA067982	west nile	HA067982	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067982	?	?	?
HA067987	west nile	HA067987	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067987	?	?	?
HA067995	west nile	HA067995	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA067995	?	?	?
HA068019	west nile	HA068019	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068019	?	?	?
HA068020	west nile	HA068020	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068020	?	?	?
HA068028	west nile	HA068028	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068028	?	?	?
HA068030	west nile	HA068030	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068030	?	?	?
HA068032	west nile	HA068032	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068032	?	?	?
HA068052	west nile	HA068052	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068052	?	?	?
HA068059	west nile	HA068059	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068059	?	?	?
HA068073	west nile	HA068073	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068073	?	?	?
HA068091	west nile	HA068091	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068091	?	?	?
HA068099	west nile	HA068099	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068099	?	?	?
HA068106	west nile	HA068106	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068106	?	?	?
HA068110	west nile	HA068110	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068110	?	?	?
HA068111	west nile	HA068111	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068111	?	?	?
HA068119	west nile	HA068119	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068119	?	?	?
HA068127	west nile	HA068127	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068127	?	?	?
HA068143	west nile	HA068143	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068143	?	?	?
HA068148	west nile	HA068148	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068148	?	?	?
HA068151	west nile	HA068151	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068151	?	?	?
HA068156	west nile	HA068156	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068156	?	?	?
HA068157	west nile	HA068157	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068157	?	?	?
HA068160	west nile	HA068160	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068160	?	?	?
HA068168	west nile	HA068168	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068168	?	?	?
HA068181	west nile	HA068181	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068181	?	?	?
HA068191	west nile	HA068191	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068191	?	?	?
HA068193	west nile	HA068193	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068193	?	?	?
HA068197	west nile	HA068197	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068197	?	?	?
HA068216	west nile	HA068216	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068216	?	?	?
HA068236	west nile	HA068236	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068236	?	?	?
HA068260	west nile	HA068260	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068260	?	?	?
HA068298	west nile	HA068298	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068298	?	?	?
HA068310	west nile	HA068310	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068310	?	?	?
HA068312	west nile	HA068312	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068312	?	?	?
HA068317	west nile	HA068317	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068317	?	?	?
HA068320	west nile	HA068320	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068320	?	?	?
HA068322	west nile	HA068322	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068322	?	?	?
HA068323	west nile	HA068323	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068323	?	?	?
HA068330	west nile	HA068330	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068330	?	?	?
HA068332	west nile	HA068332	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068332	?	?	?
HA068338	west nile	HA068338	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068338	?	?	?
HA068366	west nile	HA068366	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068366	?	?	?
HA068374	west nile	HA068374	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068374	?	?	?
HA068377	west nile	HA068377	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068377	?	?	?
HA068383	west nile	HA068383	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068383	?	?	?
HA068384	west nile	HA068384	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068384	?	?	?
HA068396	west nile	HA068396	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068396	?	?	?
HA068408	west nile	HA068408	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068408	?	?	?
HA068419	west nile	HA068419	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068419	?	?	?
HA068437	west nile	HA068437	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068437	?	?	?
HA068443	west nile	HA068443	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068443	?	?	?
HA068451	west nile	HA068451	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068451	?	?	?
HA068454	west nile	HA068454	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068454	?	?	?
HA068457	west nile	HA068457	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068457	?	?	?
HA068491	west nile	HA068491	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068491	?	?	?
HA068494	west nile	HA068494	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068494	?	?	?
HA068512	west nile	HA068512	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068512	?	?	?
HA068525	west nile	HA068525	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068525	?	?	?
HA068531	west nile	HA068531	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068531	?	?	?
HA068535	west nile	HA068535	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068535	?	?	?
HA068545	west nile	HA068545	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068545	?	?	?
HA068548	west nile	HA068548	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068548	?	?	?
HA068556	west nile	HA068556	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068556	?	?	?
HA068593	west nile	HA068593	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068593	?	?	?
HA068615	west nile	HA068615	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068615	?	?	?
HA068619	west nile	HA068619	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068619	?	?	?
HA068634	west nile	HA068634	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068634	?	?	?
HA068635	west nile	HA068635	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068635	?	?	?
HA068640	west nile	HA068640	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068640	?	?	?
HA068649	west nile	HA068649	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068649	?	?	?
HA068654	west nile	HA068654	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068654	?	?	?
HA068676	west nile	HA068676	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068676	?	?	?
HA068677	west nile	HA068677	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068677	?	?	?
HA068692	west nile	HA068692	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068692	?	?	?
HA068696	west nile	HA068696	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068696	?	?	?
HA068708	west nile	HA068708	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068708	?	?	?
HA068742	west nile	HA068742	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068742	?	?	?
HA068751	west nile	HA068751	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068751	?	?	?
HA068755	west nile	HA068755	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068755	?	?	?
HA068761	west nile	HA068761	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068761	?	?	?
HA068770	west nile	HA068770	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068770	?	?	?
HA068788	west nile	HA068788	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068788	?	?	?
HA068807	west nile	HA068807	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068807	?	?	?
HA068817	west nile	HA068817	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068817	?	?	?
HA068821	west nile	HA068821	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068821	?	?	?
HA068837	west nile	HA068837	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068837	?	?	?
HA068844	west nile	HA068844	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068844	?	?	?
HA068850	west nile	HA068850	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068850	?	?	?
HA068867	west nile	HA068867	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068867	?	?	?
HA068903	west nile	HA068903	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068903	?	?	?
HA068906	west nile	HA068906	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068906	?	?	?
HA068909	west nile	HA068909	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068909	?	?	?
HA068910	west nile	HA068910	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068910	?	?	?
HA068915	west nile	HA068915	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068915	?	?	?
HA068917	west nile	HA068917	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068917	?	?	?
HA068940	west nile	HA068940	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068940	?	?	?
HA068942	west nile	HA068942	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068942	?	?	?
HA068948	west nile	HA068948	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068948	?	?	?
HA068951	west nile	HA068951	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068951	?	?	?
HA068974	west nile	HA068974	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068974	?	?	?
HA068987	west nile	HA068987	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA068987	?	?	?
HA069035	west nile	HA069035	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069035	?	?	?
HA069038	west nile	HA069038	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069038	?	?	?
HA069041	west nile	HA069041	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069041	?	?	?
HA069047	west nile	HA069047	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069047	?	?	?
HA069050	west nile	HA069050	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069050	?	?	?
HA069061	west nile	HA069061	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069061	?	?	?
HA069072	west nile	HA069072	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069072	?	?	?
HA069073	west nile	HA069073	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069073	?	?	?
HA069075	west nile	HA069075	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069075	?	?	?
HA069082	west nile	HA069082	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069082	?	?	?
HA069088	west nile	HA069088	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069088	?	?	?
HA069093	west nile	HA069093	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069093	?	?	?
HA069118	west nile	HA069118	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069118	?	?	?
HA069139	west nile	HA069139	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069139	?	?	?
HA069149	west nile	HA069149	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069149	?	?	?
HA069150	west nile	HA069150	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069150	?	?	?
HA069179	west nile	HA069179	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069179	?	?	?
HA069199	west nile	HA069199	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069199	?	?	?
HA069230	west nile	HA069230	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069230	?	?	?
HA069248	west nile	HA069248	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069248	?	?	?
HA069258	west nile	HA069258	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069258	?	?	?
HA069262	west nile	HA069262	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069262	?	?	?
HA069264	west nile	HA069264	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069264	?	?	?
HA069270	west nile	HA069270	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069270	?	?	?
HA069271	west nile	HA069271	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069271	?	?	?
HA069277	west nile	HA069277	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069277	?	?	?
HA069278	west nile	HA069278	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069278	?	?	?
HA069283	west nile	HA069283	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069283	?	?	?
HA069288	west nile	HA069288	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069288	?	?	?
HA069290	west nile	HA069290	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069290	?	?	?
HA069304	west nile	HA069304	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069304	?	?	?
HA069306	west nile	HA069306	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069306	?	?	?
HA069323	west nile	HA069323	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069323	?	?	?
HA069341	west nile	HA069341	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069341	?	?	?
HA069346	west nile	HA069346	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069346	?	?	?
HA069364	west nile	HA069364	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069364	?	?	?
HA069369	west nile	HA069369	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069369	?	?	?
HA069406	west nile	HA069406	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069406	?	?	?
HA069408	west nile	HA069408	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069408	?	?	?
HA069419	west nile	HA069419	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069419	?	?	?
HA069422	west nile	HA069422	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069422	?	?	?
HA069427	west nile	HA069427	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069427	?	?	?
HA069431	west nile	HA069431	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069431	?	?	?
HA069441	west nile	HA069441	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069441	?	?	?
HA069445	west nile	HA069445	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069445	?	?	?
HA069454	west nile	HA069454	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069454	?	?	?
HA069464	west nile	HA069464	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069464	?	?	?
HA069483	west nile	HA069483	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069483	?	?	?
HA069489	west nile	HA069489	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069489	?	?	?
HA069494	west nile	HA069494	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069494	?	?	?
HA069501	west nile	HA069501	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069501	?	?	?
HA069503	west nile	HA069503	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069503	?	?	?
HA069514	west nile	HA069514	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069514	?	?	?
HA069524	west nile	HA069524	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069524	?	?	?
HA069528	west nile	HA069528	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069528	?	?	?
HA069537	west nile	HA069537	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069537	?	?	?
HA069538	west nile	HA069538	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069538	?	?	?
HA069540	west nile	HA069540	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069540	?	?	?
HA069543	west nile	HA069543	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069543	?	?	?
HA069548	west nile	HA069548	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069548	?	?	?
HA069549	west nile	HA069549	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069549	?	?	?
HA069585	west nile	HA069585	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069585	?	?	?
HA069593	west nile	HA069593	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069593	?	?	?
HA069603	west nile	HA069603	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069603	?	?	?
HA069625	west nile	HA069625	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069625	?	?	?
HA069626	west nile	HA069626	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA069626	?	?	?
